type=DAEMON_START msg=audit(1725544401.177:358): op=start ver=3.1.5 format=enriched kernel=6.1.129 auid=4294967295 pid=4891 uid=0 ses=4294967295 res=successAUID="unset" UID="root"
type=USER_LOGIN msg=audit(1725544651.968:30): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="user2" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="user2" AUID="unset"
type=USER_LOGIN msg=audit(1725544652.128:31): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544652.296:32): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544652.460:33): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544652.624:34): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544652.792:35): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544652.960:36): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="user3" exe="web" hostname=? addr=192.168.0.43 terminal=? res=failed'UID="user3" AUID="unset"
type=USER_LOGIN msg=audit(1725544653.124:37): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544653.288:38): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544653.456:39): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544653.620:40): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544653.788:41): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544653.956:42): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544654.120:43): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="user1" exe="web" hostname=? addr=192.168.0.39 terminal=? res=failed'UID="user1" AUID="unset"
type=USER_LOGIN msg=audit(1725544654.284:44): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544654.448:45): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544654.612:46): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544654.776:47): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544654.940:48): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544655.104:49): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544655.272:50): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="tmp" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="tmp" AUID="unset"
type=USER_LOGIN msg=audit(1725544655.436:51): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544655.600:52): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544655.764:53): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544655.928:54): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544656.092:55): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544656.260:56): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544656.424:57): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=? res=failed'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544656.600:58): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=887e res=success'UID="root" AUID="unset"
type=USER_LOGIN msg=audit(1725544680.588:59): pid=5158 uid=0 auid=4294967295 ses=4294967295 msg='op=user-login acct="admin" exe="web" hostname=? addr=192.168.0.40 terminal=6b6e res=success'UID="root" AUID="unset"
type=USYS_CONFIG msg=audit(1725544688.604:60): pid=5176 uid=0 auid=4294967295 ses=4294967295 msg='table="config" action="update" key="initial_password_wizard" value="disabled" condition="" exe="/usr/sbin/systemd" hostname=? addr=? terminal=admin res=success'UID="root" AUID="unset"
type=USYS_CONFIG msg=audit(1725544688.604:61): pid=5176 uid=0 auid=4294967295 ses=4294967295 msg='table="users" action="update" key="password_argon2" value="XXX" condition="name = admin" exe="/usr/sbin/systemd" hostname=? addr=? terminal=admin res=success'UID="root" AUID="unset"
type=USYS_CONFIG msg=audit(1725544688.604:62): pid=5176 uid=0 auid=4294967295 ses=4294967295 msg='table="users" action="update" key="password_md5" value="XXX" condition="name = admin" exe="/usr/sbin/systemd" hostname=? addr=? terminal=admin res=success'UID="root" AUID="unset"
type=USYS_CONFIG msg=audit(1725544688.604:63): pid=5176 uid=0 auid=4294967295 ses=4294967295 msg='table="users" action="update" key="password_changetime" value="2024-09-05" condition="name = admin" exe="/usr/sbin/systemd" hostname=? addr=? terminal=admin res=success'UID="root" AUID="unset"
